Country,Year,Category,Percentage,Amount_Billions_USD,Total_Budget_Billions_USD
USA,2015,Defense,9.89,673.471,6809.612
USA,2015,Education,13.55,922.702,6809.612
USA,2015,Health,22.32,1519.905,6809.612
USA,2015,Interest_Payments,7.48,509.359,6809.612
USA,2015,Infrastructure,7.01,477.354,6809.612
USA,2015,Agriculture,4.68,318.69,6809.612
USA,2015,State_Transfers,9.35,636.699,6809.612
USA,2015,Social_Welfare,16.37,1114.734,6809.612
USA,2015,Administration_and_Others,9.35,636.699,6809.612
USA,2016,Defense,9.63,675.319,7012.661
USA,2016,Education,13.17,923.567,7012.661
USA,2016,Health,22.49,1577.147,7012.661
USA,2016,Interest_Payments,8.2,575.038,7012.661
USA,2016,Infrastructure,6.98,489.484,7012.661
USA,2016,Agriculture,4.65,326.089,7012.661
USA,2016,State_Transfers,9.3,652.177,7012.661
USA,2016,Social_Welfare,16.28,1141.661,7012.661
USA,2016,Administration_and_Others,9.3,652.177,7012.661
USA,2017,Defense,9.37,676.877,7223.878
USA,2017,Education,13.88,1002.674,7223.878
USA,2017,Health,22.58,1631.152,7223.878
USA,2017,Interest_Payments,8.5,614.03,7223.878
USA,2017,Infrastructure,6.85,494.836,7223.878
USA,2017,Agriculture,4.57,330.131,7223.878
USA,2017,State_Transfers,9.13,659.54,7223.878
USA,2017,Social_Welfare,15.98,1154.376,7223.878
USA,2017,Administration_and_Others,9.13,659.54,7223.878
USA,2018,Defense,9.35,712.326,7618.465
USA,2018,Education,13.15,1001.828,7618.465
USA,2018,Health,22.59,1721.011,7618.465
USA,2018,Interest_Payments,9.67,736.706,7618.465
USA,2018,Infrastructure,6.79,517.294,7618.465
USA,2018,Agriculture,4.52,344.355,7618.465
USA,2018,State_Transfers,9.05,689.471,7618.465
USA,2018,Social_Welfare,15.84,1206.765,7618.465
USA,2018,Administration_and_Others,9.05,689.471,7618.465
USA,2019,Defense,9.52,768.062,8067.88
USA,2019,Education,13.27,1070.608,8067.88
USA,2019,Health,22.48,1813.659,8067.88
USA,2019,Interest_Payments,9.83,793.073,8067.88
USA,2019,Infrastructure,6.73,542.968,8067.88
USA,2019,Agriculture,4.49,362.248,8067.88
USA,2019,State_Transfers,8.98,724.496,8067.88
USA,2019,Social_Welfare,15.71,1267.464,8067.88
USA,2019,Administration_and_Others,8.98,724.496,8067.88
USA,2020,Defense,8.18,924.913,11307.006
USA,2020,Education,12.16,1374.932,11307.006
USA,2020,Health,22.3,2521.462,11307.006
USA,2020,Interest_Payments,6.07,686.335,11307.006
USA,2020,Infrastructure,7.69,869.509,11307.006
USA,2020,Agriculture,5.13,580.049,11307.006
USA,2020,State_Transfers,10.26,1160.099,11307.006
USA,2020,Social_Welfare,17.95,2029.608,11307.006
USA,2020,Administration_and_Others,10.26,1160.099,11307.006
USA,2021,Defense,7.99,985.366,12332.486
USA,2021,Education,11.29,1392.338,12332.486
USA,2021,Health,21.25,2620.653,12332.486
USA,2021,Interest_Payments,6.85,844.775,12332.486
USA,2021,Infrastructure,7.89,973.033,12332.486
USA,2021,Agriculture,5.26,648.689,12332.486
USA,2021,State_Transfers,10.52,1297.378,12332.486
USA,2021,Social_Welfare,18.42,2271.644,12332.486
USA,2021,Administration_and_Others,10.52,1297.378,12332.486
USA,2022,Defense,9.11,971.914,10668.646
USA,2022,Education,11.29,1204.49,10668.646
USA,2022,Health,23.77,2535.937,10668.646
USA,2022,Interest_Payments,10.84,1156.481,10668.646
USA,2022,Infrastructure,6.75,720.134,10668.646
USA,2022,Agriculture,4.5,480.089,10668.646
USA,2022,State_Transfers,9.0,960.178,10668.646
USA,2022,Social_Welfare,15.75,1680.312,10668.646
USA,2022,Administration_and_Others,9.0,960.178,10668.646
USA,2023,Defense,9.11,1029.866,11304.787
USA,2023,Education,11.29,1276.31,11304.787
USA,2023,Health,23.02,2602.362,11304.787
USA,2023,Interest_Payments,12.9,1458.318,11304.787
USA,2023,Infrastructure,6.55,740.464,11304.787
USA,2023,Agriculture,4.37,494.019,11304.787
USA,2023,State_Transfers,8.74,988.038,11304.787
USA,2023,Social_Welfare,15.29,1728.502,11304.787
USA,2023,Administration_and_Others,8.74,988.038,11304.787
USA,2024,Defense,9.11,1084.911,11909.016
USA,2024,Education,11.29,1344.528,11909.016
USA,2024,Health,23.02,2741.455,11909.016
USA,2024,Interest_Payments,12.9,1536.263,11909.016
USA,2024,Infrastructure,6.55,780.041,11909.016
USA,2024,Agriculture,4.37,520.424,11909.016
USA,2024,State_Transfers,8.74,1040.848,11909.016
USA,2024,Social_Welfare,15.29,1820.888,11909.016
USA,2024,Administration_and_Others,8.74,1040.848,11909.016
USA,2025,Defense,9.11,1139.408,12507.225
USA,2025,Education,11.29,1412.066,12507.225
USA,2025,Health,23.02,2879.163,12507.225
USA,2025,Interest_Payments,12.9,1613.432,12507.225
USA,2025,Infrastructure,6.55,819.223,12507.225
USA,2025,Agriculture,4.37,546.566,12507.225
USA,2025,State_Transfers,8.74,1093.131,12507.225
USA,2025,Social_Welfare,15.29,1912.355,12507.225
USA,2025,Administration_and_Others,8.74,1093.131,12507.225
USA,2026,Defense,9.11,1196.379,13132.586
USA,2026,Education,11.29,1482.669,13132.586
USA,2026,Health,23.02,3023.121,13132.586
USA,2026,Interest_Payments,12.9,1694.104,13132.586
USA,2026,Infrastructure,6.55,860.184,13132.586
USA,2026,Agriculture,4.37,573.894,13132.586
USA,2026,State_Transfers,8.74,1147.788,13132.586
USA,2026,Social_Welfare,15.29,2007.972,13132.586
USA,2026,Administration_and_Others,8.74,1147.788,13132.586
United Arab Emirates,1946,Defense,19.16,0.012,0.064
United Arab Emirates,1946,Education,13.57,0.009,0.064
United Arab Emirates,1946,Health,7.57,0.005,0.064
United Arab Emirates,1946,Interest_Payments,0.0,0.0,0.064
United Arab Emirates,1946,Infrastructure,14.93,0.009,0.064
United Arab Emirates,1946,Agriculture,2.99,0.002,0.064
United Arab Emirates,1946,State_Transfers,14.93,0.009,0.064
United Arab Emirates,1946,Social_Welfare,11.94,0.008,0.064
United Arab Emirates,1946,Administration_and_Others,14.93,0.009,0.064
United Arab Emirates,1947,Defense,19.16,0.013,0.067
United Arab Emirates,1947,Education,13.57,0.009,0.067
United Arab Emirates,1947,Health,7.57,0.005,0.067
United Arab Emirates,1947,Interest_Payments,0.0,0.0,0.067
United Arab Emirates,1947,Infrastructure,14.93,0.01,0.067
United Arab Emirates,1947,Agriculture,2.99,0.002,0.067
United Arab Emirates,1947,State_Transfers,14.93,0.01,0.067
United Arab Emirates,1947,Social_Welfare,11.94,0.008,0.067
United Arab Emirates,1947,Administration_and_Others,14.93,0.01,0.067
United Arab Emirates,1948,Defense,19.16,0.013,0.07
United Arab Emirates,1948,Education,13.57,0.01,0.07
United Arab Emirates,1948,Health,7.57,0.005,0.07
United Arab Emirates,1948,Interest_Payments,0.0,0.0,0.07
United Arab Emirates,1948,Infrastructure,14.93,0.01,0.07
United Arab Emirates,1948,Agriculture,2.99,0.002,0.07
United Arab Emirates,1948,State_Transfers,14.93,0.01,0.07
United Arab Emirates,1948,Social_Welfare,11.94,0.008,0.07
United Arab Emirates,1948,Administration_and_Others,14.93,0.01,0.07
United Arab Emirates,1949,Defense,19.16,0.014,0.074
United Arab Emirates,1949,Education,13.57,0.01,0.074
United Arab Emirates,1949,Health,7.57,0.006,0.074
United Arab Emirates,1949,Interest_Payments,0.0,0.0,0.074
United Arab Emirates,1949,Infrastructure,14.93,0.011,0.074
United Arab Emirates,1949,Agriculture,2.99,0.002,0.074
United Arab Emirates,1949,State_Transfers,14.93,0.011,0.074
United Arab Emirates,1949,Social_Welfare,11.94,0.009,0.074
United Arab Emirates,1949,Administration_and_Others,14.93,0.011,0.074
United Arab Emirates,1950,Defense,19.16,0.015,0.077
United Arab Emirates,1950,Education,13.57,0.01,0.077
United Arab Emirates,1950,Health,7.57,0.006,0.077
United Arab Emirates,1950,Interest_Payments,0.0,0.0,0.077
United Arab Emirates,1950,Infrastructure,14.93,0.012,0.077
United Arab Emirates,1950,Agriculture,2.99,0.002,0.077
United Arab Emirates,1950,State_Transfers,14.93,0.012,0.077
United Arab Emirates,1950,Social_Welfare,11.94,0.009,0.077
United Arab Emirates,1950,Administration_and_Others,14.93,0.012,0.077
United Arab Emirates,1951,Defense,19.16,0.016,0.081
United Arab Emirates,1951,Education,13.57,0.011,0.081
United Arab Emirates,1951,Health,7.57,0.006,0.081
United Arab Emirates,1951,Interest_Payments,0.0,0.0,0.081
United Arab Emirates,1951,Infrastructure,14.93,0.012,0.081
United Arab Emirates,1951,Agriculture,2.99,0.002,0.081
United Arab Emirates,1951,State_Transfers,14.93,0.012,0.081
United Arab Emirates,1951,Social_Welfare,11.94,0.01,0.081
United Arab Emirates,1951,Administration_and_Others,14.93,0.012,0.081
United Arab Emirates,1952,Defense,19.16,0.016,0.085
United Arab Emirates,1952,Education,13.57,0.012,0.085
United Arab Emirates,1952,Health,7.57,0.006,0.085
United Arab Emirates,1952,Interest_Payments,0.0,0.0,0.085
United Arab Emirates,1952,Infrastructure,14.93,0.013,0.085
United Arab Emirates,1952,Agriculture,2.99,0.003,0.085
United Arab Emirates,1952,State_Transfers,14.93,0.013,0.085
United Arab Emirates,1952,Social_Welfare,11.94,0.01,0.085
United Arab Emirates,1952,Administration_and_Others,14.93,0.013,0.085
United Arab Emirates,1953,Defense,19.16,0.017,0.089
United Arab Emirates,1953,Education,13.57,0.012,0.089
United Arab Emirates,1953,Health,7.57,0.007,0.089
United Arab Emirates,1953,Interest_Payments,0.0,0.0,0.089
United Arab Emirates,1953,Infrastructure,14.93,0.013,0.089
United Arab Emirates,1953,Agriculture,2.99,0.003,0.089
United Arab Emirates,1953,State_Transfers,14.93,0.013,0.089
United Arab Emirates,1953,Social_Welfare,11.94,0.011,0.089
United Arab Emirates,1953,Administration_and_Others,14.93,0.013,0.089
United Arab Emirates,1954,Defense,19.16,0.018,0.094
United Arab Emirates,1954,Education,13.57,0.013,0.094
United Arab Emirates,1954,Health,7.57,0.007,0.094
United Arab Emirates,1954,Interest_Payments,0.0,0.0,0.094
United Arab Emirates,1954,Infrastructure,14.93,0.014,0.094
United Arab Emirates,1954,Agriculture,2.99,0.003,0.094
United Arab Emirates,1954,State_Transfers,14.93,0.014,0.094
United Arab Emirates,1954,Social_Welfare,11.94,0.011,0.094
United Arab Emirates,1954,Administration_and_Others,14.93,0.014,0.094
United Arab Emirates,1955,Defense,19.16,0.019,0.099
United Arab Emirates,1955,Education,13.57,0.013,0.099
United Arab Emirates,1955,Health,7.57,0.007,0.099
United Arab Emirates,1955,Interest_Payments,0.0,0.0,0.099
United Arab Emirates,1955,Infrastructure,14.93,0.015,0.099
United Arab Emirates,1955,Agriculture,2.99,0.003,0.099
United Arab Emirates,1955,State_Transfers,14.93,0.015,0.099
United Arab Emirates,1955,Social_Welfare,11.94,0.012,0.099
United Arab Emirates,1955,Administration_and_Others,14.93,0.015,0.099
United Arab Emirates,1956,Defense,19.16,0.02,0.104
United Arab Emirates,1956,Education,13.57,0.014,0.104
United Arab Emirates,1956,Health,7.57,0.008,0.104
United Arab Emirates,1956,Interest_Payments,0.0,0.0,0.104
United Arab Emirates,1956,Infrastructure,14.93,0.015,0.104
United Arab Emirates,1956,Agriculture,2.99,0.003,0.104
United Arab Emirates,1956,State_Transfers,14.93,0.015,0.104
United Arab Emirates,1956,Social_Welfare,11.94,0.012,0.104
United Arab Emirates,1956,Administration_and_Others,14.93,0.015,0.104
United Arab Emirates,1957,Defense,19.16,0.021,0.109
United Arab Emirates,1957,Education,13.57,0.015,0.109
United Arab Emirates,1957,Health,7.57,0.008,0.109
United Arab Emirates,1957,Interest_Payments,0.0,0.0,0.109
United Arab Emirates,1957,Infrastructure,14.93,0.016,0.109
United Arab Emirates,1957,Agriculture,2.99,0.003,0.109
United Arab Emirates,1957,State_Transfers,14.93,0.016,0.109
United Arab Emirates,1957,Social_Welfare,11.94,0.013,0.109
United Arab Emirates,1957,Administration_and_Others,14.93,0.016,0.109
United Arab Emirates,1958,Defense,19.16,0.022,0.114
United Arab Emirates,1958,Education,13.57,0.015,0.114
United Arab Emirates,1958,Health,7.57,0.009,0.114
United Arab Emirates,1958,Interest_Payments,0.0,0.0,0.114
United Arab Emirates,1958,Infrastructure,14.93,0.017,0.114
United Arab Emirates,1958,Agriculture,2.99,0.003,0.114
United Arab Emirates,1958,State_Transfers,14.93,0.017,0.114
United Arab Emirates,1958,Social_Welfare,11.94,0.014,0.114
United Arab Emirates,1958,Administration_and_Others,14.93,0.017,0.114
United Arab Emirates,1959,Defense,19.16,0.023,0.12
United Arab Emirates,1959,Education,13.57,0.016,0.12
United Arab Emirates,1959,Health,7.57,0.009,0.12
United Arab Emirates,1959,Interest_Payments,0.0,0.0,0.12
United Arab Emirates,1959,Infrastructure,14.93,0.018,0.12
United Arab Emirates,1959,Agriculture,2.99,0.004,0.12
United Arab Emirates,1959,State_Transfers,14.93,0.018,0.12
United Arab Emirates,1959,Social_Welfare,11.94,0.014,0.12
United Arab Emirates,1959,Administration_and_Others,14.93,0.018,0.12
United Arab Emirates,1960,Defense,19.16,0.024,0.126
United Arab Emirates,1960,Education,13.57,0.017,0.126
United Arab Emirates,1960,Health,7.57,0.01,0.126
United Arab Emirates,1960,Interest_Payments,0.0,0.0,0.126
United Arab Emirates,1960,Infrastructure,14.93,0.019,0.126
United Arab Emirates,1960,Agriculture,2.99,0.004,0.126
United Arab Emirates,1960,State_Transfers,14.93,0.019,0.126
United Arab Emirates,1960,Social_Welfare,11.94,0.015,0.126
United Arab Emirates,1960,Administration_and_Others,14.93,0.019,0.126
United Arab Emirates,1961,Defense,19.16,0.025,0.132
United Arab Emirates,1961,Education,13.57,0.018,0.132
United Arab Emirates,1961,Health,7.57,0.01,0.132
United Arab Emirates,1961,Interest_Payments,0.0,0.0,0.132
United Arab Emirates,1961,Infrastructure,14.93,0.02,0.132
United Arab Emirates,1961,Agriculture,2.99,0.004,0.132
United Arab Emirates,1961,State_Transfers,14.93,0.02,0.132
United Arab Emirates,1961,Social_Welfare,11.94,0.016,0.132
United Arab Emirates,1961,Administration_and_Others,14.93,0.02,0.132
United Arab Emirates,1962,Defense,19.16,0.027,0.139
United Arab Emirates,1962,Education,13.57,0.019,0.139
United Arab Emirates,1962,Health,7.57,0.011,0.139
United Arab Emirates,1962,Interest_Payments,0.0,0.0,0.139
United Arab Emirates,1962,Infrastructure,14.93,0.021,0.139
United Arab Emirates,1962,Agriculture,2.99,0.004,0.139
United Arab Emirates,1962,State_Transfers,14.93,0.021,0.139
United Arab Emirates,1962,Social_Welfare,11.94,0.017,0.139
United Arab Emirates,1962,Administration_and_Others,14.93,0.021,0.139
United Arab Emirates,1963,Defense,19.16,0.028,0.146
United Arab Emirates,1963,Education,13.57,0.02,0.146
United Arab Emirates,1963,Health,7.57,0.011,0.146
United Arab Emirates,1963,Interest_Payments,0.0,0.0,0.146
United Arab Emirates,1963,Infrastructure,14.93,0.022,0.146
United Arab Emirates,1963,Agriculture,2.99,0.004,0.146
United Arab Emirates,1963,State_Transfers,14.93,0.022,0.146
United Arab Emirates,1963,Social_Welfare,11.94,0.017,0.146
United Arab Emirates,1963,Administration_and_Others,14.93,0.022,0.146
United Arab Emirates,1964,Defense,19.16,0.029,0.153
United Arab Emirates,1964,Education,13.57,0.021,0.153
United Arab Emirates,1964,Health,7.57,0.012,0.153
United Arab Emirates,1964,Interest_Payments,0.0,0.0,0.153
United Arab Emirates,1964,Infrastructure,14.93,0.023,0.153
United Arab Emirates,1964,Agriculture,2.99,0.005,0.153
United Arab Emirates,1964,State_Transfers,14.93,0.023,0.153
United Arab Emirates,1964,Social_Welfare,11.94,0.018,0.153
United Arab Emirates,1964,Administration_and_Others,14.93,0.023,0.153
United Arab Emirates,1965,Defense,19.16,0.031,0.161
United Arab Emirates,1965,Education,13.57,0.022,0.161
United Arab Emirates,1965,Health,7.57,0.012,0.161
United Arab Emirates,1965,Interest_Payments,0.0,0.0,0.161
United Arab Emirates,1965,Infrastructure,14.93,0.024,0.161
United Arab Emirates,1965,Agriculture,2.99,0.005,0.161
United Arab Emirates,1965,State_Transfers,14.93,0.024,0.161
United Arab Emirates,1965,Social_Welfare,11.94,0.019,0.161
United Arab Emirates,1965,Administration_and_Others,14.93,0.024,0.161
United Arab Emirates,1966,Defense,19.16,0.032,0.169
United Arab Emirates,1966,Education,13.57,0.023,0.169
United Arab Emirates,1966,Health,7.57,0.013,0.169
United Arab Emirates,1966,Interest_Payments,0.0,0.0,0.169
United Arab Emirates,1966,Infrastructure,14.93,0.025,0.169
United Arab Emirates,1966,Agriculture,2.99,0.005,0.169
United Arab Emirates,1966,State_Transfers,14.93,0.025,0.169
United Arab Emirates,1966,Social_Welfare,11.94,0.02,0.169
United Arab Emirates,1966,Administration_and_Others,14.93,0.025,0.169
United Arab Emirates,1967,Defense,19.16,0.034,0.177
United Arab Emirates,1967,Education,13.57,0.024,0.177
United Arab Emirates,1967,Health,7.57,0.013,0.177
United Arab Emirates,1967,Interest_Payments,0.0,0.0,0.177
United Arab Emirates,1967,Infrastructure,14.93,0.026,0.177
United Arab Emirates,1967,Agriculture,2.99,0.005,0.177
United Arab Emirates,1967,State_Transfers,14.93,0.026,0.177
United Arab Emirates,1967,Social_Welfare,11.94,0.021,0.177
United Arab Emirates,1967,Administration_and_Others,14.93,0.026,0.177
United Arab Emirates,1968,Defense,19.16,0.036,0.186
United Arab Emirates,1968,Education,13.57,0.025,0.186
United Arab Emirates,1968,Health,7.57,0.014,0.186
United Arab Emirates,1968,Interest_Payments,0.0,0.0,0.186
United Arab Emirates,1968,Infrastructure,14.93,0.028,0.186
United Arab Emirates,1968,Agriculture,2.99,0.006,0.186
United Arab Emirates,1968,State_Transfers,14.93,0.028,0.186
United Arab Emirates,1968,Social_Welfare,11.94,0.022,0.186
United Arab Emirates,1968,Administration_and_Others,14.93,0.028,0.186
United Arab Emirates,1969,Defense,19.16,0.037,0.195
United Arab Emirates,1969,Education,13.57,0.027,0.195
United Arab Emirates,1969,Health,7.57,0.015,0.195
United Arab Emirates,1969,Interest_Payments,0.0,0.0,0.195
United Arab Emirates,1969,Infrastructure,14.93,0.029,0.195
United Arab Emirates,1969,Agriculture,2.99,0.006,0.195
United Arab Emirates,1969,State_Transfers,14.93,0.029,0.195
United Arab Emirates,1969,Social_Welfare,11.94,0.023,0.195
United Arab Emirates,1969,Administration_and_Others,14.93,0.029,0.195
United Arab Emirates,1970,Defense,19.16,0.039,0.205
United Arab Emirates,1970,Education,13.57,0.028,0.205
United Arab Emirates,1970,Health,7.57,0.016,0.205
United Arab Emirates,1970,Interest_Payments,0.0,0.0,0.205
United Arab Emirates,1970,Infrastructure,14.93,0.031,0.205
United Arab Emirates,1970,Agriculture,2.99,0.006,0.205
United Arab Emirates,1970,State_Transfers,14.93,0.031,0.205
United Arab Emirates,1970,Social_Welfare,11.94,0.024,0.205
United Arab Emirates,1970,Administration_and_Others,14.93,0.031,0.205
United Arab Emirates,1971,Defense,19.16,0.054,0.281
United Arab Emirates,1971,Education,13.57,0.038,0.281
United Arab Emirates,1971,Health,7.57,0.021,0.281
United Arab Emirates,1971,Interest_Payments,0.0,0.0,0.281
United Arab Emirates,1971,Infrastructure,14.93,0.042,0.281
United Arab Emirates,1971,Agriculture,2.99,0.008,0.281
United Arab Emirates,1971,State_Transfers,14.93,0.042,0.281
United Arab Emirates,1971,Social_Welfare,11.94,0.034,0.281
United Arab Emirates,1971,Administration_and_Others,14.93,0.042,0.281
United Arab Emirates,1972,Defense,19.16,0.081,0.423
United Arab Emirates,1972,Education,13.57,0.057,0.423
United Arab Emirates,1972,Health,7.57,0.032,0.423
United Arab Emirates,1972,Interest_Payments,0.0,0.0,0.423
United Arab Emirates,1972,Infrastructure,14.93,0.063,0.423
United Arab Emirates,1972,Agriculture,2.99,0.013,0.423
United Arab Emirates,1972,State_Transfers,14.93,0.063,0.423
United Arab Emirates,1972,Social_Welfare,11.94,0.051,0.423
United Arab Emirates,1972,Administration_and_Others,14.93,0.063,0.423
United Arab Emirates,1973,Defense,19.16,0.242,1.265
United Arab Emirates,1973,Education,13.57,0.172,1.265
United Arab Emirates,1973,Health,7.57,0.096,1.265
United Arab Emirates,1973,Interest_Payments,0.0,0.0,1.265
United Arab Emirates,1973,Infrastructure,14.93,0.189,1.265
United Arab Emirates,1973,Agriculture,2.99,0.038,1.265
United Arab Emirates,1973,State_Transfers,14.93,0.189,1.265
United Arab Emirates,1973,Social_Welfare,11.94,0.151,1.265
United Arab Emirates,1973,Administration_and_Others,14.93,0.189,1.265
United Arab Emirates,1974,Defense,19.16,0.668,3.484
United Arab Emirates,1974,Education,13.57,0.473,3.484
United Arab Emirates,1974,Health,7.57,0.264,3.484
United Arab Emirates,1974,Interest_Payments,0.0,0.0,3.484
United Arab Emirates,1974,Infrastructure,14.93,0.52,3.484
United Arab Emirates,1974,Agriculture,2.99,0.104,3.484
United Arab Emirates,1974,State_Transfers,14.93,0.52,3.484
United Arab Emirates,1974,Social_Welfare,11.94,0.416,3.484
United Arab Emirates,1974,Administration_and_Others,14.93,0.52,3.484
